Flight_ID,Date,Time,Departure_Airport,Arrival_Airport,Temperature_Celsius,Wind_Speed_knots,Turbulence_Level,Visibility_km
197,2024-09-05,03:15:00,ATL Airport,IAD Airport,27,33,High,3
11,2024-11-18,09:32:00,MSP Airport,ORD Airport,12,3,High,2
144,2024-02-12,00:23:00,DTW Airport,PHL Airport,5,2,Low,10
56,2024-01-23,11:43:00,CLT Airport,CMH Airport,14,10,High,5
109,2024-06-15,06:22:00,JFK Airport,IAH Airport,7,50,Low,15
105,2024-09-05,14:06:00,STL Airport,DFW Airport,23,39,Medium,14
151,2024-09-20,23:07:00,BOS Airport,MCO Airport,24,4,High,5
155,2024-03-23,07:07:00,JFK Airport,ORD Airport,31,2,High,3
14,2024-07-04,00:42:00,PDX Airport,LAS Airport,16,13,Medium,4
12,2024-11-04,12:35:00,PDX Airport,ORD Airport,34,28,High,6
167,2024-08-17,02:27:00,SEA Airport,PHL Airport,-2,22,Low,1
114,2024-06-14,08:27:00,IAD Airport,ORD Airport,24,33,Medium,14
52,2024-05-18,13:42:00,MCI Airport,MCO Airport,26,47,Medium,18
35,2024-08-23,14:42:00,MIA Airport,BNA Airport,-3,41,Medium,9
152,2024-11-22,10:57:00,SLC Airport,ATL Airport,9,19,High,6
129,2024-12-15,06:47:00,BNA Airport,CMH Airport,3,49,High,5
134,2024-01-02,16:00:00,PHX Airport,MSP Airport,-5,0,Medium,1
199,2024-07-03,10:13:00,MSP Airport,LAX Airport,39,26,Low,18
112,2024-10-14,22:40:00,SAN Airport,PDX Airport,31,28,Low,1
117,2024-12-02,21:47:00,LAX Airport,CMH Airport,7,47,Low,4
95,2024-04-25,10:47:00,PHX Airport,LAS Airport,1,20,High,19
75,2024-09-14,15:53:00,MSP Airport,PDX Airport,3,10,High,12
128,2024-03-14,02:59:00,CMH Airport,DTW Airport,17,18,Medium,1
55,2024-09-22,05:26:00,BNA Airport,SFO Airport,21,4,Medium,8
115,2024-03-02,14:40:00,MCI Airport,BNA Airport,6,38,High,13
190,2024-02-07,07:15:00,LAS Airport,ATL Airport,3,43,High,20
28,2024-08-02,05:20:00,SFO Airport,LAX Airport,39,24,Medium,14
199,2024-07-06,09:31:00,SFO Airport,IND Airport,5,7,High,18
99,2024-01-12,15:38:00,DFW Airport,LAS Airport,21,27,Low,4
152,2024-11-11,23:35:00,SEA Airport,LAS Airport,15,35,Low,8
83,2024-02-23,18:53:00,ORD Airport,PHL Airport,-17,37,High,1
114,2024-03-13,04:24:00,LAX Airport,MCO Airport,-5,4,High,12
142,2024-06-11,10:38:00,CLT Airport,DTW Airport,28,33,Low,16
120,2024-09-12,13:59:00,IAH Airport,MCI Airport,-13,27,Low,4
51,2024-02-14,10:43:00,IAD Airport,SEA Airport,-7,32,Medium,9
16,2024-11-27,16:42:00,LAX Airport,AUS Airport,-5,44,Medium,6
188,2024-01-26,13:51:00,ORD Airport,BOS Airport,22,1,Medium,18
56,2024-06-15,09:06:00,CLT Airport,IAH Airport,29,29,Medium,7
69,2024-08-13,20:49:00,CMH Airport,ORD Airport,-6,42,High,17
183,2024-07-21,20:01:00,BNA Airport,IAD Airport,6,38,Medium,5
105,2024-11-05,22:40:00,CLT Airport,TPA Airport,23,32,Medium,2
73,2024-11-14,07:44:00,IAD Airport,MCO Airport,-5,14,Low,20
113,2024-11-06,07:49:00,SAN Airport,PHL Airport,16,2,Low,7
147,2024-03-13,02:27:00,CMH Airport,DTW Airport,-1,45,High,16
17,2024-05-09,05:50:00,MSP Airport,ATL Airport,-17,31,High,15
64,2024-01-18,03:10:00,IAD Airport,SFO Airport,28,20,High,16
42,2024-06-25,06:21:00,DFW Airport,ORD Airport,-3,6,Medium,7
151,2024-02-27,07:26:00,BNA Airport,MSP Airport,25,2,High,6
3,2024-05-24,18:12:00,SEA Airport,MCO Airport,26,28,Low,19
1,2024-12-23,23:58:00,DFW Airport,SLC Airport,-17,46,High,15
77,2024-03-03,12:41:00,CLT Airport,TPA Airport,-11,9,Low,10
85,2024-12-09,04:45:00,PHX Airport,AUS Airport,3,21,High,17
66,2024-10-14,21:00:00,SFO Airport,IAD Airport,17,10,High,18
158,2024-09-01,02:07:00,CMH Airport,DEN Airport,14,30,Medium,6
114,2024-12-24,05:40:00,BNA Airport,IAD Airport,9,5,Low,16
157,2024-11-08,22:44:00,PHX Airport,LAS Airport,33,4,Medium,11
185,2024-09-21,17:37:00,STL Airport,IND Airport,-7,28,High,9
11,2024-01-06,04:11:00,DTW Airport,PDX Airport,38,45,Medium,20
116,2024-09-15,11:57:00,MCO Airport,AUS Airport,5,7,Low,9
12,2024-06-14,03:20:00,MIA Airport,IAH Airport,33,45,Medium,14
118,2024-05-12,03:03:00,STL Airport,BOS Airport,26,12,Medium,11
89,2024-01-25,21:01:00,IAH Airport,PHX Airport,-4,47,Low,20
117,2024-05-13,21:42:00,ORD Airport,MCO Airport,-17,25,Low,9
91,2024-07-22,05:33:00,TPA Airport,IAD Airport,-6,4,Low,15
5,2024-03-24,13:09:00,PHL Airport,SEA Airport,27,20,Low,7
8,2024-10-09,19:40:00,PDX Airport,AUS Airport,5,10,Low,6
126,2024-01-21,21:11:00,STL Airport,CMH Airport,8,22,Low,19
176,2024-10-10,14:11:00,PHL Airport,PHX Airport,-4,22,Medium,5
176,2024-05-27,22:59:00,DFW Airport,IAH Airport,30,7,Medium,19
20,2024-04-16,03:23:00,SEA Airport,MSP Airport,21,20,Medium,17
13,2024-07-13,04:16:00,AUS Airport,LAS Airport,31,33,Low,5
190,2024-05-28,18:30:00,MCI Airport,LAS Airport,-5,33,Low,5
183,2024-03-08,11:23:00,STL Airport,DTW Airport,-14,16,High,20
198,2024-12-21,05:25:00,BOS Airport,AUS Airport,10,1,Low,5
158,2024-07-15,22:41:00,SFO Airport,MCO Airport,32,31,High,7
106,2024-10-19,12:45:00,DTW Airport,STL Airport,3,4,Low,20
30,2024-07-13,15:58:00,DFW Airport,CMH Airport,6,32,High,19
146,2024-06-17,09:20:00,DEN Airport,AUS Airport,21,12,Medium,12
143,2024-07-12,02:27:00,IAD Airport,BNA Airport,17,34,High,20
168,2024-02-23,15:42:00,ATL Airport,BNA Airport,10,3,Low,18
105,2024-04-15,01:40:00,DFW Airport,SAN Airport,15,27,Medium,8
38,2024-07-24,04:15:00,DFW Airport,PDX Airport,21,46,High,8
98,2024-06-12,20:31:00,STL Airport,ATL Airport,8,48,Low,1
100,2024-01-13,11:51:00,MCI Airport,ORD Airport,30,27,High,11
104,2024-02-17,01:37:00,LAX Airport,BNA Airport,22,34,Low,5
93,2024-11-04,22:07:00,DTW Airport,DEN Airport,26,28,High,16
147,2024-07-13,16:12:00,BNA Airport,MCI Airport,3,5,Medium,3
82,2024-03-27,12:04:00,CMH Airport,IAD Airport,-1,33,Low,13
69,2024-08-20,22:15:00,SAN Airport,LAX Airport,6,29,High,8
192,2024-10-08,14:20:00,ATL Airport,IAD Airport,34,3,Medium,12
136,2024-11-06,12:48:00,MCO Airport,TPA Airport,36,43,Medium,3
189,2024-10-08,23:38:00,DEN Airport,AUS Airport,-2,10,Low,17
44,2024-04-17,23:27:00,ORD Airport,IND Airport,-16,42,High,1
143,2024-01-09,04:30:00,SFO Airport,DTW Airport,26,16,Medium,20
17,2024-09-25,21:07:00,CMH Airport,LAX Airport,37,10,Low,15
119,2024-09-09,05:16:00,SAN Airport,ORD Airport,-4,25,High,19
104,2024-06-10,18:47:00,PHX Airport,STL Airport,12,19,High,12
170,2024-03-14,20:07:00,LAS Airport,PDX Airport,-8,30,Low,17
93,2024-06-08,12:25:00,SEA Airport,DTW Airport,-10,11,Medium,4
153,2024-09-24,17:04:00,BOS Airport,IAH Airport,36,28,Medium,4
160,2024-08-19,11:05:00,DEN Airport,IND Airport,-6,19,Low,13
92,2024-02-20,17:03:00,IAH Airport,JFK Airport,-20,30,Medium,17
111,2024-03-15,16:03:00,STL Airport,JFK Airport,28,11,Low,6
102,2024-01-04,15:28:00,DEN Airport,PHX Airport,-19,38,Low,20
187,2024-04-24,14:15:00,BOS Airport,ORD Airport,12,17,Medium,12
106,2024-05-27,01:23:00,PDX Airport,LAX Airport,37,29,High,14
196,2024-06-28,16:15:00,BNA Airport,JFK Airport,36,36,High,3
117,2024-03-22,05:23:00,PHX Airport,IND Airport,26,34,Low,16
153,2024-05-25,16:40:00,SFO Airport,AUS Airport,-10,24,Low,13
157,2024-08-21,09:25:00,MCO Airport,LAX Airport,12,47,High,14
172,2024-11-15,11:18:00,MCO Airport,PHX Airport,-16,38,Medium,6
154,2024-02-20,09:54:00,PDX Airport,MSP Airport,1,10,High,13
108,2024-11-03,18:37:00,MSP Airport,DEN Airport,-8,50,Medium,6
58,2024-10-17,10:22:00,STL Airport,ATL Airport,11,34,Low,3
198,2024-04-20,19:09:00,STL Airport,BOS Airport,9,30,Low,10
75,2024-09-23,23:26:00,ATL Airport,PHX Airport,11,45,High,15
20,2024-10-06,09:44:00,PHL Airport,SLC Airport,14,39,Low,12
188,2024-10-17,19:09:00,DTW Airport,BOS Airport,32,38,Medium,14
115,2024-04-03,22:08:00,DEN Airport,MCI Airport,31,0,Medium,15
186,2024-11-27,13:25:00,MCI Airport,IAH Airport,2,47,Medium,12
139,2024-06-08,07:24:00,STL Airport,IAD Airport,26,41,High,7
173,2024-12-10,09:18:00,LAX Airport,MSP Airport,24,44,Low,20
130,2024-07-01,19:48:00,SEA Airport,IAH Airport,38,34,Low,17
93,2024-06-01,02:55:00,SAN Airport,LAS Airport,-12,25,High,3
117,2024-03-23,13:25:00,LAS Airport,MCO Airport,-10,31,High,9
139,2024-04-16,01:14:00,PHL Airport,MSP Airport,19,3,Low,15
57,2024-05-03,08:12:00,TPA Airport,AUS Airport,5,46,High,3
5,2024-09-22,12:52:00,IAH Airport,PHX Airport,27,46,Low,17
11,2024-08-20,08:48:00,ORD Airport,SFO Airport,-19,8,Medium,15
194,2024-12-07,16:53:00,PDX Airport,AUS Airport,-16,47,Low,18
120,2024-01-14,02:53:00,PHL Airport,ATL Airport,-19,32,High,6
144,2024-02-13,11:20:00,SFO Airport,JFK Airport,25,16,High,3
173,2024-03-04,10:24:00,IAH Airport,LAS Airport,14,37,High,14
32,2024-03-28,11:52:00,MCO Airport,TPA Airport,-15,26,High,12
152,2024-02-27,06:00:00,SFO Airport,BNA Airport,20,40,Low,13
137,2024-12-09,05:53:00,SEA Airport,CLT Airport,-1,18,High,19
102,2024-10-28,14:23:00,MIA Airport,CMH Airport,27,19,High,1
66,2024-08-25,10:49:00,SEA Airport,PHX Airport,-4,35,Low,5
104,2024-09-20,11:42:00,DFW Airport,SFO Airport,29,48,High,7
20,2024-01-02,02:31:00,TPA Airport,PDX Airport,-16,3,Low,18
27,2024-03-15,02:51:00,IAD Airport,MCO Airport,2,31,Medium,8
152,2024-02-08,20:14:00,LAX Airport,MCO Airport,-10,42,Low,8
4,2024-09-24,19:56:00,IND Airport,LAX Airport,37,4,Medium,18
193,2024-05-25,02:35:00,DEN Airport,MCO Airport,13,18,High,6
99,2024-10-22,15:31:00,LAX Airport,CLT Airport,18,26,Medium,1
7,2024-08-18,16:01:00,MCI Airport,IAD Airport,-14,36,Low,3
172,2024-06-06,05:17:00,SLC Airport,SEA Airport,-16,24,Medium,3
11,2024-02-25,22:14:00,DTW Airport,ORD Airport,37,10,Medium,17
14,2024-03-14,01:02:00,DTW Airport,STL Airport,18,20,High,17
180,2024-01-05,19:36:00,CMH Airport,JFK Airport,-14,29,Medium,6
126,2024-01-18,07:33:00,MCI Airport,IAD Airport,16,1,High,6
135,2024-08-18,00:33:00,SEA Airport,LAS Airport,17,26,High,13
65,2024-10-01,02:46:00,CLT Airport,PHL Airport,3,34,Low,12
60,2024-02-27,03:08:00,PHX Airport,BOS Airport,-11,46,Low,5
44,2024-07-13,07:55:00,SLC Airport,MSP Airport,-14,44,Low,13
129,2024-06-07,14:19:00,IAH Airport,DFW Airport,35,34,High,6
68,2024-11-16,21:49:00,SAN Airport,CLT Airport,33,24,Medium,20
1,2024-05-12,11:32:00,IAD Airport,ORD Airport,34,4,High,10
81,2024-02-15,20:37:00,PDX Airport,IND Airport,-13,26,High,20
187,2024-02-19,10:55:00,MCO Airport,DEN Airport,36,2,Medium,15
133,2024-04-05,12:16:00,SEA Airport,BOS Airport,-2,16,Medium,12
9,2024-01-17,20:15:00,BOS Airport,MSP Airport,-6,15,High,1
74,2024-03-18,14:32:00,MIA Airport,BNA Airport,-5,46,High,14
88,2024-06-18,21:17:00,PDX Airport,CLT Airport,-18,35,High,5
126,2024-10-15,01:39:00,MSP Airport,TPA Airport,0,47,Low,3
15,2024-02-27,17:57:00,STL Airport,ATL Airport,-6,32,Low,5
80,2024-08-01,22:21:00,SAN Airport,ORD Airport,28,33,Low,5
182,2024-10-26,20:57:00,SAN Airport,DTW Airport,35,39,Medium,1
95,2024-05-16,02:14:00,MCO Airport,PHX Airport,15,42,Low,14
8,2024-09-07,07:00:00,CMH Airport,TPA Airport,-13,42,Low,19
136,2024-03-20,04:23:00,SEA Airport,MIA Airport,1,47,Low,5
88,2024-03-10,17:57:00,SLC Airport,CLT Airport,11,14,Medium,2
115,2024-03-16,07:20:00,PHL Airport,PDX Airport,-2,21,Medium,16
162,2024-05-08,00:15:00,MCO Airport,ATL Airport,19,36,Low,14
131,2024-10-18,21:01:00,PHL Airport,MCO Airport,0,41,Medium,6
147,2024-05-18,10:08:00,LAS Airport,TPA Airport,28,30,Low,10
7,2024-04-14,13:48:00,ORD Airport,LAX Airport,-18,40,Medium,4
131,2024-07-20,10:03:00,DFW Airport,SAN Airport,36,12,High,7
124,2024-03-11,00:22:00,ATL Airport,STL Airport,37,34,Low,10
1,2024-11-21,01:41:00,MIA Airport,CLT Airport,19,3,Medium,13
88,2024-12-08,20:25:00,BOS Airport,LAX Airport,0,42,Medium,14
86,2024-03-19,12:01:00,SLC Airport,TPA Airport,25,10,Medium,1
102,2024-06-10,06:01:00,SEA Airport,AUS Airport,-8,19,Medium,12
130,2024-02-24,17:07:00,DTW Airport,PHL Airport,26,17,Low,3
125,2024-12-20,16:59:00,BNA Airport,MCI Airport,28,13,Low,2
136,2024-07-28,21:14:00,DFW Airport,ORD Airport,29,2,High,20
119,2024-08-28,20:27:00,TPA Airport,DEN Airport,1,20,High,16
61,2024-08-23,10:57:00,DFW Airport,JFK Airport,-7,3,Low,15
41,2024-12-23,17:54:00,SEA Airport,SFO Airport,12,13,Low,15
77,2024-12-21,14:11:00,LAX Airport,SFO Airport,36,41,High,14
149,2024-08-13,16:39:00,SFO Airport,DTW Airport,21,37,High,17
73,2024-11-20,15:29:00,LAS Airport,SAN Airport,37,34,Low,6
192,2024-04-22,20:49:00,SFO Airport,SLC Airport,6,35,High,8
36,2024-11-12,11:04:00,SLC Airport,PHL Airport,-19,2,Medium,1
176,2024-11-13,14:55:00,SLC Airport,CLT Airport,-9,34,Low,20
103,2024-02-23,15:58:00,SEA Airport,AUS Airport,25,2,High,20
33,2024-09-07,00:15:00,SEA Airport,LAX Airport,-15,50,High,18
154,2024-03-08,02:20:00,CLT Airport,DTW Airport,16,30,Medium,16
81,2024-01-24,07:59:00,DFW Airport,MSP Airport,25,49,Low,18
48,2024-06-19,17:37:00,CLT Airport,SAN Airport,14,19,Medium,19
10,2024-11-12,15:58:00,LAS Airport,MSP Airport,34,10,Low,4
112,2024-05-08,03:03:00,CMH Airport,PDX Airport,-2,36,Low,16
164,2024-10-20,03:38:00,IND Airport,MIA Airport,-12,26,Medium,9
97,2024-02-13,15:42:00,IAH Airport,DEN Airport,6,29,Medium,12
7,2024-01-20,02:33:00,IAD Airport,CMH Airport,21,33,High,13
31,2024-12-08,07:27:00,MCO Airport,IAH Airport,-9,39,Low,12
78,2024-12-01,17:18:00,PDX Airport,MSP Airport,-13,10,High,12
176,2024-07-06,03:35:00,SLC Airport,DFW Airport,20,17,Medium,13
192,2024-03-26,12:57:00,SLC Airport,IAH Airport,31,36,Medium,16
32,2024-04-07,02:48:00,DTW Airport,AUS Airport,3,3,High,11
190,2024-03-11,03:34:00,SAN Airport,STL Airport,31,19,Low,15
178,2024-05-19,03:18:00,MIA Airport,IAH Airport,-8,40,High,11
108,2024-12-04,02:26:00,PHX Airport,CMH Airport,30,13,High,13
133,2024-01-27,05:16:00,MIA Airport,SEA Airport,-12,34,Medium,18
129,2024-08-28,12:18:00,STL Airport,SLC Airport,27,47,Low,16
84,2024-04-14,17:55:00,MSP Airport,SLC Airport,-10,2,Low,7
45,2024-10-07,22:08:00,DEN Airport,SLC Airport,4,16,High,11
17,2024-04-11,06:38:00,PHL Airport,IAH Airport,31,2,High,18
92,2024-08-04,11:42:00,CMH Airport,BNA Airport,35,9,Medium,7
196,2024-09-16,15:26:00,BOS Airport,IND Airport,0,24,High,4
53,2024-09-11,04:04:00,IND Airport,DEN Airport,-15,22,Medium,12
39,2024-11-20,06:53:00,SAN Airport,LAX Airport,-9,13,High,14
132,2024-03-23,04:29:00,AUS Airport,LAS Airport,39,22,Low,19
150,2024-11-24,12:21:00,AUS Airport,SAN Airport,-10,34,High,14
68,2024-10-22,06:32:00,CMH Airport,BOS Airport,-16,3,Medium,15
8,2024-01-21,06:27:00,ORD Airport,SLC Airport,0,48,Medium,13
55,2024-08-12,08:48:00,MCO Airport,MSP Airport,39,15,High,1
55,2024-04-25,17:57:00,MCO Airport,SEA Airport,21,33,High,9
123,2024-05-16,23:17:00,CMH Airport,SFO Airport,-5,42,High,19
135,2024-04-17,18:29:00,PHX Airport,MSP Airport,-3,23,Medium,4
200,2024-03-05,05:00:00,SAN Airport,LAS Airport,9,45,Low,12
131,2024-07-26,16:34:00,STL Airport,LAS Airport,10,8,Medium,19
132,2024-08-06,22:20:00,MIA Airport,SFO Airport,4,40,High,6
16,2024-05-18,06:05:00,IND Airport,CLT Airport,9,19,High,13
9,2024-06-11,00:07:00,TPA Airport,MSP Airport,27,39,Low,3
92,2024-04-12,10:59:00,DTW Airport,SAN Airport,4,21,Low,11
48,2024-11-13,17:20:00,MCI Airport,ATL Airport,25,31,Medium,17
93,2024-01-07,18:53:00,CMH Airport,TPA Airport,-13,17,High,17
92,2024-08-20,18:21:00,SEA Airport,DEN Airport,36,30,Low,8
71,2024-03-03,15:17:00,LAX Airport,PHL Airport,34,33,High,11
110,2024-08-19,18:18:00,ORD Airport,ATL Airport,-19,38,High,10
21,2024-11-21,10:31:00,TPA Airport,CLT Airport,13,18,High,10
191,2024-03-14,07:56:00,SAN Airport,BOS Airport,-16,10,High,13
149,2024-07-22,03:09:00,PDX Airport,BNA Airport,-17,13,Medium,3
110,2024-07-17,07:50:00,SLC Airport,PHX Airport,0,49,High,5
47,2024-09-05,11:15:00,ATL Airport,MSP Airport,26,38,High,11
109,2024-11-01,23:01:00,IND Airport,IAH Airport,16,35,Medium,13
168,2024-01-09,11:22:00,ATL Airport,SEA Airport,39,0,High,1
78,2024-04-06,04:27:00,JFK Airport,SAN Airport,7,3,Medium,7
37,2024-10-09,16:12:00,STL Airport,MCI Airport,-5,21,High,19
107,2024-10-24,06:56:00,ORD Airport,PDX Airport,21,42,Low,20
166,2024-05-24,19:45:00,DFW Airport,SFO Airport,39,5,High,1
191,2024-05-04,07:47:00,CMH Airport,SLC Airport,11,40,Medium,10
162,2024-02-03,04:15:00,IAD Airport,DEN Airport,25,4,Medium,8
159,2024-09-07,19:45:00,PHX Airport,ORD Airport,3,6,High,14
117,2024-04-18,05:11:00,STL Airport,ATL Airport,-14,20,Medium,1
132,2024-04-22,21:33:00,ATL Airport,MIA Airport,5,42,High,17
126,2024-11-09,02:06:00,STL Airport,SFO Airport,30,5,Low,2
12,2024-07-17,20:24:00,SEA Airport,IND Airport,13,49,Low,5
159,2024-07-21,05:35:00,IAH Airport,TPA Airport,40,8,Low,14
138,2024-10-14,06:11:00,IAH Airport,PHX Airport,36,30,High,5
85,2024-05-01,11:38:00,AUS Airport,MCO Airport,11,39,Medium,4
54,2024-11-18,15:37:00,BNA Airport,CMH Airport,-17,6,High,18
51,2024-12-26,22:09:00,SFO Airport,IAH Airport,-5,17,Medium,15
166,2024-08-18,15:17:00,CMH Airport,STL Airport,10,1,High,14
59,2024-06-06,17:42:00,ATL Airport,PHX Airport,19,27,Low,7
102,2024-12-19,00:03:00,MIA Airport,DFW Airport,37,5,Medium,18
54,2024-07-15,11:14:00,AUS Airport,SFO Airport,8,24,High,2
20,2024-02-06,21:43:00,LAX Airport,PHL Airport,25,13,Medium,2
17,2024-01-07,23:36:00,MSP Airport,IAH Airport,-15,25,High,3
69,2024-12-04,10:54:00,DEN Airport,STL Airport,37,13,High,17
10,2024-12-04,14:13:00,SEA Airport,MCI Airport,3,19,Medium,10
73,2024-03-27,00:14:00,MIA Airport,CLT Airport,-18,14,High,7
117,2024-09-05,07:14:00,PHX Airport,MSP Airport,6,41,Low,17
57,2024-07-28,05:45:00,CLT Airport,PHL Airport,5,12,Medium,16
64,2024-12-27,01:07:00,DFW Airport,STL Airport,2,32,Medium,11
110,2024-05-28,23:07:00,JFK Airport,BOS Airport,22,13,Medium,8
12,2024-10-13,01:01:00,BOS Airport,DEN Airport,38,23,High,14
145,2024-02-27,22:39:00,DTW Airport,MCO Airport,20,11,High,9
33,2024-06-03,03:40:00,DEN Airport,MCI Airport,31,6,Medium,18
137,2024-06-07,02:54:00,MSP Airport,TPA Airport,-15,36,Medium,13
76,2024-10-21,16:12:00,ORD Airport,SAN Airport,7,48,Medium,5
80,2024-01-17,12:05:00,MIA Airport,BNA Airport,18,43,Medium,9
149,2024-08-09,01:29:00,JFK Airport,IND Airport,32,16,Medium,10
76,2024-06-23,16:22:00,SEA Airport,SAN Airport,15,34,Medium,18
3,2024-08-23,12:28:00,PHL Airport,DTW Airport,17,8,High,17
128,2024-12-15,08:57:00,CLT Airport,STL Airport,-7,20,Medium,12
32,2024-10-06,19:04:00,MCO Airport,PDX Airport,3,48,Low,3
20,2024-05-07,01:47:00,ORD Airport,SFO Airport,9,39,Low,5
118,2024-02-16,22:09:00,IAH Airport,SAN Airport,20,30,High,2
168,2024-08-06,17:15:00,PDX Airport,IAD Airport,1,16,Medium,12
45,2024-06-05,02:08:00,IND Airport,DTW Airport,-8,32,Medium,15
61,2024-01-01,23:48:00,PHL Airport,SLC Airport,18,46,High,3
90,2024-07-04,20:08:00,ORD Airport,LAX Airport,-7,47,High,5
134,2024-07-13,16:05:00,BOS Airport,CLT Airport,7,46,High,3
136,2024-12-15,08:06:00,SAN Airport,BOS Airport,18,48,Medium,1
5,2024-11-13,19:36:00,SFO Airport,PDX Airport,-2,9,Medium,14
5,2024-08-24,18:41:00,SLC Airport,PDX Airport,1,22,High,12
123,2024-01-01,20:47:00,BOS Airport,PHL Airport,31,13,High,20
39,2024-09-13,15:54:00,CMH Airport,ATL Airport,-5,50,Medium,12
82,2024-02-17,01:23:00,TPA Airport,LAX Airport,15,27,Medium,15
110,2024-10-21,08:49:00,BOS Airport,TPA Airport,-13,43,High,12
88,2024-12-22,18:27:00,BNA Airport,MCI Airport,35,49,High,6
95,2024-07-05,11:37:00,STL Airport,IAD Airport,1,47,High,6
54,2024-11-08,07:37:00,MSP Airport,BNA Airport,8,24,Medium,20
1,2024-08-10,18:12:00,DFW Airport,DTW Airport,-8,1,High,9
20,2024-08-26,14:00:00,BNA Airport,PDX Airport,21,20,Low,16
70,2024-02-04,04:09:00,DEN Airport,IND Airport,0,25,Low,14
79,2024-03-17,07:10:00,SEA Airport,MCO Airport,9,8,Medium,2
74,2024-04-21,14:49:00,PHX Airport,JFK Airport,-12,27,High,15
9,2024-07-26,21:36:00,CLT Airport,SEA Airport,27,29,Medium,20
196,2024-07-01,18:16:00,LAX Airport,PHL Airport,10,47,High,10
12,2024-11-24,20:12:00,LAX Airport,MCI Airport,-11,23,Low,4
1,2024-12-24,09:30:00,ATL Airport,BNA Airport,-15,38,Low,14
46,2024-10-18,20:55:00,SAN Airport,PDX Airport,-17,17,Medium,2
12,2024-05-24,04:35:00,DFW Airport,PDX Airport,36,50,High,5
86,2024-02-22,07:12:00,AUS Airport,MIA Airport,13,22,High,5
1,2024-06-06,01:44:00,DTW Airport,LAX Airport,29,23,Medium,9
126,2024-04-05,03:38:00,SEA Airport,PHL Airport,-5,39,Low,14
98,2024-12-21,20:46:00,MIA Airport,SLC Airport,31,41,High,17
172,2024-02-24,06:14:00,MIA Airport,CMH Airport,-7,33,Low,17
171,2024-10-05,15:15:00,TPA Airport,DTW Airport,28,44,Medium,4
2,2024-09-13,02:21:00,IAD Airport,CLT Airport,38,11,Low,2
142,2024-11-08,10:42:00,PHL Airport,SEA Airport,18,46,Low,6
149,2024-10-05,05:54:00,STL Airport,MCO Airport,2,45,High,7
95,2024-10-03,04:32:00,PHX Airport,DEN Airport,33,5,Low,10
123,2024-10-15,10:16:00,MCI Airport,PDX Airport,28,36,Medium,9
88,2024-08-03,04:19:00,SAN Airport,MCI Airport,-1,46,High,14
123,2024-06-05,18:07:00,DFW Airport,STL Airport,5,35,Medium,12
57,2024-10-04,02:34:00,DFW Airport,MSP Airport,38,17,Low,7
156,2024-09-02,08:37:00,DTW Airport,PHL Airport,21,42,Low,12
69,2024-04-09,07:18:00,SEA Airport,JFK Airport,-6,33,Medium,19
135,2024-10-05,13:10:00,DFW Airport,IND Airport,-12,25,Low,3
118,2024-10-16,11:13:00,DTW Airport,SEA Airport,31,24,High,4
64,2024-10-09,09:09:00,IND Airport,PHX Airport,-8,34,Low,1
105,2024-11-05,03:56:00,MCI Airport,SAN Airport,-20,22,Low,11
90,2024-07-15,04:38:00,TPA Airport,DEN Airport,19,31,High,17
130,2024-12-18,05:35:00,AUS Airport,STL Airport,19,45,Low,8
199,2024-06-12,11:44:00,ORD Airport,DFW Airport,5,48,Medium,7
124,2024-10-14,07:48:00,SLC Airport,SEA Airport,35,45,Low,15
49,2024-03-14,18:14:00,BOS Airport,PHL Airport,13,19,High,7
181,2024-01-24,16:18:00,SLC Airport,ORD Airport,7,10,High,16
46,2024-11-10,05:04:00,MSP Airport,SFO Airport,37,20,High,8
190,2024-02-26,08:57:00,SFO Airport,PHX Airport,-6,40,Medium,6
69,2024-05-22,07:39:00,IAD Airport,BOS Airport,13,28,Medium,20
189,2024-10-24,02:36:00,JFK Airport,CLT Airport,10,44,Medium,4
116,2024-07-17,03:13:00,PDX Airport,TPA Airport,-8,34,Low,15
54,2024-03-18,10:44:00,PDX Airport,PHX Airport,37,31,High,12
15,2024-07-17,03:25:00,IND Airport,DEN Airport,-14,21,Low,12
141,2024-01-15,03:59:00,TPA Airport,MSP Airport,8,31,High,15
136,2024-02-02,03:41:00,MSP Airport,PHL Airport,17,40,High,4
34,2024-11-25,19:12:00,MCO Airport,PHL Airport,-8,32,Low,19
162,2024-03-26,22:28:00,ATL Airport,DFW Airport,-10,28,Low,10
29,2024-12-03,15:03:00,IAH Airport,ORD Airport,1,31,High,15
200,2024-03-12,22:37:00,IND Airport,SLC Airport,-2,31,Low,13
21,2024-01-19,01:27:00,BNA Airport,ATL Airport,1,27,Medium,1
99,2024-02-08,03:51:00,PHX Airport,DTW Airport,-15,19,Low,14
127,2024-07-21,07:41:00,MCO Airport,MIA Airport,18,27,Medium,3
36,2024-02-11,16:02:00,PHX Airport,IND Airport,-17,46,Low,19
24,2024-03-06,14:57:00,JFK Airport,IAD Airport,23,3,Low,15
171,2024-06-23,05:43:00,MCI Airport,STL Airport,7,36,Low,5
69,2024-11-12,15:14:00,CMH Airport,STL Airport,-13,47,High,16
103,2024-02-10,00:58:00,LAX Airport,MCO Airport,-3,17,Low,5
68,2024-05-28,23:45:00,DFW Airport,TPA Airport,33,43,High,10
103,2024-04-24,23:34:00,STL Airport,BNA Airport,-10,11,Low,18
